imdb_title_id,title,original_title,year,date_published,genre,duration,country,language,director,writer,production_company,actors,description,avg_vote,votes,budget,usa_gross_income,worlwide_gross_income,metascore,reviews_from_users,reviews_from_critics
tt8090624,The Millennial Killer,The Millennial Killer,2020,2020-04-28,Horror,71,UK,English,Sam Mason-Bell,Sam Mason-Bell,H B Films,"Alice Mulholland, Simon Berry, Rishky Patel, Alexandra Robertshaw, Noah Butt, Sam Mason-Bell, Rebecca Clears, Annina Kaski, Luna Lily, Chris Mills, Suki Jones, Ross Doney, Jake Young, Marta Bagdziunaite, Annabella Rich",The step on the housing ladder becomes the first step on the path to hell,2.7,183,GBP 20000,,,,6.0,7.0
tt8090628,Kinavally,Kinavally,2018,2018-07-27,"Comedy, Horror, Mystery",141,India,Malayalam,Sugeeth,"Vishnu Ramachandran, Syam Seethal",Kannamthanam Films,"Vijay Johny, Hareesh Kanaran, Sujith Raj Kochukunju, Krrish Menon, Sowmya Menon, Surabhi Santhosh, Ajmal Zayn","Vivek is celebrating his wedding anniversary with his wife Ann, who decides to invite four of his friends to surprise her husband. But, their celebrations are short-lived as they start experiencing paranormal activities around them.",6.8,545,,,"$21,001",,13.0,
tt8091652,Irupathiyonnaam Noottaandu,Irupathiyonnaam Noottaandu,2019,2019-01-25,"Action, Adventure, Drama",163,India,Malayalam,Arun Gopy,Arun Gopy,Mulakuppadam Films,"Siddique, Maala Parvathi, Pranav Mohanlal, Innocent, Rachel David, Manoj K. Jayan, G. Suresh Kumar, Nelson, Dharmajan Bolgatty, Kalabhavan Shajohn, Krishna Prasad, Antony Perumbavoor, Shaju K.S., Megha Thomas, Gokul Suresh",Appu a surfer and restaurant owner in Goa has to face many difficulties to succeed in love.,3.3,425,,,"$160,627",,18.0,5.0
tt8091892,Fate/stay night: Heaven's feel - 2. Lost Butterfly,Gekijouban Fate/Stay Night: Heaven's Feel - II. Lost Butterfly,2019,2019-06-18,"Animation, Drama, Fantasy",117,Japan,,Tomonori Sudô,Kinoko Nasu,Type-Moon,"Yu Asakawa, Michael Donovan, Melissa Fahn, Crispin Freeman, Tetsu Inada, Miki Itô, Mai Kadowaki, Hiroshi Kamiya, Ayako Kawasumi, Mela Lee, Kyle McCarley, Jôji Nakata, Bryce Papenbrook, Tadahisa Saizen, Patrick Seitz","The story focuses on the Holy Grail War and explores the relationship between Shirou Emiya and Sakura Matou, two teenagers participating in this conflict. The story continues immediately ...",8.0,904,,"$420,595","$17,295,864",,5.0,3.0
tt8092252,Jigeum Mannareo Gabmida,Jigeum Mannareo Gabmida,2018,2018-03-14,"Drama, Fantasy, Romance",132,South Korea,Korean,Jang-Hoon Lee,"Takuji Ichikawa, Su-jin Kang",Bluetree Pictures,"Ji-seob So, Ye-jin Son, Yoo-ram Bae, So-Hyun Gam, Hyeon-soo Kim, Chang-Seok Ko, Jun Hyeok Lee, Min-Sung Lee, Seo-joon Park, Jung-Yeon Seo, Yeo-Eun Son, Lee You-Jin","Woo Jin takes care of his son Ji Ho alone after his wife Soo A passed away. Before she passed away, she promised she would be back on a rainy day one year later. One year later, Soo A appears again, but she does not remember anything.",7.7,3489,,,"$19,711,640",,36.0,10.0
tt8092586,Abuelos,Abuelos,2019,2019-10-11,"Comedy, Drama",98,Spain,Spanish,Santiago Requejo,"Javier Lorenzo, Santiago Requejo",2:59 Films,"Carlos Iglesias, Roberto Álvarez, Ramón Barea, Mercedes Sampietro, Clara Alonso, Ana Fernández, Eva Santolaria, Raúl Fernández de Pablo, Javier Lorenzo, Javier Server, Alexandra Palomo, Lara Corrochano, Francesc Galceran, Alfons Nieto, Claudia Molina",Three aged friends looking for create their own job to show that still are useful.,6.0,321,,,"$615,930",,1.0,2.0
tt8092932,Ev Kira Semt Bizim,Ev Kira Semt Bizim,2018,2018-04-27,Comedy,87,Turkey,Turkish,Mustafa Kenan Aybasti,Mustafa Kenan Aybasti,Bagimsiz Sinema Merkezi (BSM),"Soner Ada, Büsra Akbulut, Erkan Akbulut, Kerem Aksakal, Erhan Alpay, Cinar Altuntas, Ulvi Ari, Ece Arli, Semir Arslanyurek, Bulent Ayaz, Orhan Aydin, Orhan Aydin, Can Basak, Sevcan Basaydin, Nefise Basbug",,5.3,347,,,"$4,873",,,
tt8093952,Padi Padi Leche Manasu,Padi Padi Leche Manasu,2018,2018-12-21,"Drama, Romance",158,India,Telugu,Hanumantha Rao Raghavapudi,Hanumantha Rao Raghavapudi,Sri Lakshmi Venkateshwara Cinemas,"Sharwanand, Sai Pallavi, Suneel, Murli Sharma, Ravi Kale, Sampath Raj, Priya Raman, Ajay, Vennela Kishore, Satyam Rajesh, Mahadevan, Kadambari Kiran, Shatru, Priyadarshi, Kalyani N.","Set in Kolkata, the romantic drama chronicles the shared destiny of a young couple as they navigate through the highs and lows of a budding relationship.",6.4,807,,,"$15,877",,25.0,2.0
tt8094252,NGK,NGK,2019,2019-05-31,"Action, Drama",148,India,"Tamil, Telugu",K. Selvaraghavan,K. Selvaraghavan,Dream Warrior Pictures,"Suriya, Sai Pallavi, Rakul Preet Singh, Ponvannan, Devaraj, Nizhalgal Ravi, Ilavarasu, Thalaivasal Vijay, Bala Singh, Uma Pathmanabhan, Vela Ramamoorthy, Rajkumar, Gopi Kannadasan, Kambam Meena, Karthigai Selvan","An educated do-gooder is forced to enter politics in order to serve the society. But, will the old guard make way and allow him to do that?",5.9,3153,,,"$430,902",,126.0,10.0
tt8094272,Reva,Reva,2018,2018-04-06,Drama,159,India,"Gujarati, Hindi","Rahul Bhole, Vinit Kanojia","Rahul Bhole, Chetan Dhanani",Brainbox Studios,"Bhairavi Athavle, Abhinay Banker, Prashant Barot, Feroz Bhagat, Devangee Bhatt, Ravi Bhoi, Shivaji Bhosle, Subhash Bhrambhat, Vaibhav Biniwale, Rupa Borgaonkar, Chetan Dhanani, Geeta Gajjar, Monal Gajjar, Mir Hanif, Lomesh Jadhav","A 25-year-old Indian man who is brought up in the U.S. visits an ashram near the Narmada River in Gujarat, India to take his will.",8.4,538,,,,,32.0,
tt8094320,Nativity Rocks!,Nativity Rocks!,2018,2018-11-23,"Comedy, Family, Musical",100,UK,English,Debbie Isitt,Debbie Isitt,Mirrorball Films,"Simon Lipkin, Craig Revel Horwood, Daniel Boys, Anna Chancellor, Helen George, Celia Imrie, Ruth Jones, Hugh Dennis, Jessica Hynes, Meera Syal, Vincent Franklin, Gabriel Vick, Ramin Karimloo, Rupert Turnbull, Trish Adudu",The staff and students from St Bernadette's Primary School in Coventry audition for a place in a rock musical competition.,4.4,368,,,"$4,129,456",,24.0,5.0
tt8095076,Snu,Snu,2019,2019-03-07,Romance,94,Portugal,"Portuguese, Danish, English",Patrícia Sequeira,"Claudia Clemente, Patrícia Sequeira",Santa Rita Filmes,"Inês Castel-Branco, Pedro Almendra, Inês Rosado, Simon Frankel, Rodrigo Tomás, Maria João Pinho, Nádia Santos, Joana Lopes, Sónia Lisboa, Mafalda Lencastre, Ana Nave, José Leite, Afonso Lagarto, Pedro Frias, Eric da Silva",The story about the romance of Snu Abecassis and the former Portuguese prime minister Sá Carneiro.,6.6,387,,,"$483,240",,1.0,5.0
tt8095860,Grazie a Dio,Grâce à Dieu,2018,2019-10-17,"Crime, Drama",137,"France, Belgium",French,François Ozon,François Ozon,Mandarin Films,"Melvil Poupaud, Denis Ménochet, Swann Arlaud, Éric Caravaca, François Marthouret, Bernard Verley, Martine Erhel, Josiane Balasko, Hélène Vincent, François Chattot, Frédéric Pierrot, Aurélia Petit, Julie Duclos, Jeanne Rosa, Amélie Daure","Three men, abused by the same priest during their childhood, engage in a fight for justice that will expose their personal experiences and question their life with their wife, family, and colleagues.",7.2,4886,,"$67,059","$7,755,652",75.0,19.0,111.0
tt8095862,The Seven,The Seven,2019,2019-10-28,Horror,79,UK,English,Richard Colton,Richard Colton,Amarich Productions,"Dean Cain, Dave Courtney, Robert Wilde, Amar Adatia, Jess Impiazzi, Amber Doig-Thorne, Luke Higgins, Josh Harwood, Ayvianna Snow, Sinitta, Alex Reid, Matt Lapinskas, Morgan-Alexandra Long, Tony Fadil, Shizzio",60 Years ago a group of Devil worshipers died in a mysterious fire which burnt their mansion down to the ground. Now years later a college stands on the site where the mansion once stood. ...,3.1,140,,,,,6.0,2.0
tt8096558,Tatli Bela,Tatli Bela,2018,2018-06-08,"Comedy, Romance",90,Turkey,Turkish,Cem Sürücü,Selim Çiprut,,"Asli Bankoglu, Erdogan Bilici, Eda Erol, Gökhan Keser, Serkan Kuru, Eren Pekgöz, Müge Sevgili, Selen Seyven, Bengü Toksöz, Yildirim Öcek","Arda, Erdem, and Euphrates, a group of childhood friends, continue their lives living in the same house without breaking their ties until a baby is left in front of the doors one night.",5.3,420,,,"$34,194",,,
tt8096832,Lilli e il vagabondo,Lady and the Tramp,2019,2020-03-24,"Adventure, Comedy, Drama",103,USA,English,Charlie Bean,"Andrew Bujalski, Kari Granlund",Taylor Made,"Tessa Thompson, Justin Theroux, Sam Elliott, Ashley Jensen, Janelle Monáe, Benedict Wong, Clancy Brown, Nate 'Rocket' Wonder, Roman GianArthur Irvin, James Bentley, Jentel Hawkins, Ara Storm O'Keefe, Aemon Wolf O'Keefe, Thomas Mann, Kiersey Clemons",The romantic tale of a sheltered uptown Cocker Spaniel dog and a streetwise downtown Mutt.,6.3,13803,,,,48.0,294.0,47.0
tt8097306,Inganni online,Nobody's Fool,2018,2018-11-02,"Comedy, Drama, Romance",110,USA,English,Tyler Perry,Tyler Perry,BET Films,"Tiffany Haddish, Tika Sumpter, Omari Hardwick, Mehcad Brooks, Amber Riley, Whoopi Goldberg, Missi Pyle, PJ Morton, Michael Blackson, Jon Rudnitsky, Chris Rock, Nev Schulman, Max Joseph, Adrian Conrad, Courtney Henggeler",A woman is released from prison and reunites with her sister. She soon discovers that her sister is in an online relationship with a man who may not be what he seems.,4.8,6043,"$19,000,000","$31,713,110","$33,705,333",39.0,169.0,38.0
tt8098480,The Refuge,The Refuge,2019,2019-06-26,"Crime, Drama, Thriller",98,USA,English,Keith Sutliff,Keith Sutliff,KS Pictures,"Keith Sutliff, Julien Cesario, Matthew Webb, Cheyenne Buchanan, Tom Conlan, Martin Copping, Stefanie Estes, Tien Pham, Demetrius Stear, Reine Swart",A getaway driver finds himself in harm's way when he gets caught up in a job involving casino heist money leading to a debt over his head.,5.0,1439,,,,,58.0,7.0
tt8098546,Doraemon Nobita no Takarajima,Doraemon Nobita no Takarajima,2018,2018-03-03,"Animation, Adventure, Comedy",108,"South Korea, Japan, France, Hong Kong, USA, Belgium, Brazil, Mexico","Japanese, Korean, English, Chinese, Malay",Kazuaki Imai,"Sung-bo Shim, Genki Kawamura",CJ E&M,"Wasabi Mizuta, Megumi Ohara, Yumi Kakazu, Subaru Kimura, Tomokazu Seki, Hisako Kanemoto, Fumiko Orikasa, Daiki Yamashita, Aoi Yûki, Ryûzaburô Ôtomo, Yô Ôizumi, Saori Hayami, Shihoko Hagino, Ha-kyun Shin, Jung-jae Lee","In the story, Doraemon, Nobita, Shizuka, Gian, and Suneo set out on an adventure in the Caribbean Sea. Nobita is the captain of a ship and fights his enemies on board. Shizuka gets ...",6.6,425,,,"$80,920,916",,2.0,2.0
tt8098548,Larguées,Larguées,2018,2018-04-18,Comedy,95,France,French,Eloïse Lang,"Hella Joof, Mette Heeno",CN7 Productions,"Miou-Miou, Camille Cottin, Camille Chamoux, Johan Heldenbergh, Thomas Scimeca, Olivia Côte, Youssef Hajdi, Gunther Love, Elliot Daurat, Benjamin Mahon de Monaghan, Cédric Mermilliod, Gaston Mermilliod, Mila David-Rodrigues, Vincent Furic, Leslie Obé",Two hard heads sisters bring their mother on vacation to help her recover from being dumped.,5.8,776,,,"$6,366,790",,3.0,14.0
tt8098636,Gunshot,Gunshot,2018,2018-10-03,"Crime, Mystery",97,Egypt,Arabic,Karim El Shenawy,Haitham Dabbour,Film-Clinic,"Arfah Abdulrasool, Safaa El Toukhy, Ahmad El-Fishawi, Ahmad Kamal, Samy Maghawry, Ahmed Malek, Mohamed Mamdouh, Mohamed Radwan, Ruby, Hana Shiha, Asmaa Aboul Yazeed",Follows a mysterious murder that connects the destinies of the protagonists and changes their beliefs about the concept of truth.,6.9,375,,,"$74,688",,2.0,
tt8100900,Kôdo Giasu: Hangyaku no Rurûshu I - Kôdô,Kôdo Giasu: Hangyaku no Rurûshu I - Kôdô,2017,2017-10-21,"Animation, Action, Sci-Fi",135,Japan,Japanese,Gorô Taniguchi,"Gorô Taniguchi, Ichirô Ôkouchi",Kôdo Giasu Seisaku Iinkai,"Jun Fukuyama, Takahiro Sakurai, Yukana Nogami, Ami Koshimizu, Kaori Nazuka, Fumiko Orikasa, Sayaka Ôhara, Noriaki Sugiyama, Saeko Chiba, Norio Wakamoto, Norihiro Inoue, Satomi Arai, Issei Futamata, Nobuyuki Hiyama, Katsuhisa Hôki",A remake of first 17 episodes of code geass R1.,7.4,239,,,,,1.0,4.0
tt8103160,Britt-Marie var här,Britt-Marie var här,2019,2019-01-25,"Comedy, Drama, Sport",97,Sweden,"Swedish, German",Tuva Novotny,"Anders Frithiof August, Fredrik Backman",SF Studios Production AB,"Pernilla August, Vera Vitali, Lancelot Ncube, Peter Haber, Anders Mossling, Olle Sarri, Malin Levanon, Mahmut Suvakci, Dion Llapashtica, Stella Oyoko Bengtsson, Ella Juliusson Sturk, Sigrid Högberg, Elliot Alabi Andersson, Princess Wesseh, Nils Magnusson","Britt-Marie, 63 years old, has just left a 40 year old marriage and her long life as a house wife. Being told she is a nagging passive aggressive aunt, the new, only job, in small town Borg...",5.2,1041,,"$36,549","$184,591",53.0,10.0,26.0
tt8104940,Bittin Sen,Bittin Sen,2017,2017,Comedy,100,Turkey,Turkish,Caner Özyurtlu,"Serhat Hasanoglu, Caner Özyurtlu",AC Film,"Pelin Akil, Anil Altan, Ayse Melike Çerçi, Caner Özyurtlu",Pelin's story of revenge filled with adventure and comedy that finds herself in a separation speech while waiting for a marriage proposal.,3.5,111,,,,,,
tt8105846,His Perfect Obsession,His Perfect Obsession,2018,2018-09-03,Thriller,85,Canada,English,Alexandre Carrière,Alexandre Carrière,NB Thrilling Films 2,"Arianne Zucker, Ali Skovbye, Brendan Murray, Scott Gibson, Mikael Conde, Seann Gallagher, Deborah Grover, Tomas Chovanec, Sammi Barber, Heather Tod Mitchell, Mike Stechyson, Courtney Mayer",Allison Jones and her blind daughter Abigail return to Allison's childhood hometown after the death of Allison's beloved aunt. While mother and daughter are reeling from this tragic loss ...,5.3,170,"$1,500,000",,,,2.0,2.0
tt8106534,6 Underground,6 Underground,2019,2019-12-13,"Action, Thriller",128,USA,"English, Turkmen, Cantonese, Italian, Spanish, Ukrainian, French",Michael Bay,"Paul Wernick, Rhett Reese",Bay Films,"Ryan Reynolds, Mélanie Laurent, Manuel Garcia-Rulfo, Ben Hardy, Adria Arjona, Dave Franco, Corey Hawkins, Lior Raz, Payman Maadi, Yuri Kolokolnikov, Kim Kold, Lídia Franco, James Murray, Lukhanyo Bele, George Kareman","Meet a new kind of action hero. Six untraceable agents, totally off the grid. They've buried their pasts so they can change the future.",6.1,129507,"$150,000,000",,,41.0,2298.0,117.0
tt8106708,Katyusha,Katyusha,2018,2018-07-25,"Comedy, Drama",100,Iran,Persian,Ali Atshani,"Mahdi Alimirzaee, Ali Atshani",American Brightlight Film Productions,"Hadi Hejazifar, Ahmad Mehranfar, Mitra Hajjar, Leila Otadi, Arzhang Amirfazli, Bijan Banafshekhah, Ghasem Zareh, Khashayar Rad, Mitra Dehghani, Maryam Saedi, Omid Mansoor Fallah, Nima Shahrokh Shahi, Sahar Khazaeli, Aylar Tavakoli, Parham Karimi",Khalil known as Khalil Katyusha who is a religious guy and member of Basidj is forced to spend couple of days with Arshia the lousy rich boy. The different backgrounds and ideals make these two to make troubles for each other.,4.2,256,IRR 20000000000,,,,1.0,13.0
tt8107464,Amar Akbar Anthony,Amar Akbar Anthony,2018,2018-11-16,Action,153,India,Telugu,Sreenu Vaitla,"Vamsi Rajesh Kondaveeti, Sreenu Vaitla",Mythri Movie Makers,"Ravi Teja, Ileana D'Cruz, Vikramjeet Virk, Abhimanyu Singh, Suneel, Tarun Arora, Sayaji Shinde, Adithya Menon, Subhalekha Sudhakar, Abhirami, Sloka, Sijoy Varghese, Laya, Raghu Babu, Srinivasa Reddy",A man suffering from Dissociative Identity Disorder has to take revenge against four businessmen for the murder of his family while his past confronts him in the form of his childhood love.,4.3,884,,,"$44,225",,21.0,5.0
tt8107882,Bizim Köyün Sarkisi,Bizim Köyün Sarkisi,2018,2018-03-30,"Comedy, Family",104,Turkey,Turkish,Tugçe Soysop,"Öner Ates, Nagihan Cemcir",BKM Film,"Kivanç Baran Aslan, Efe Aydin, Ihsan Berk Aydin, Sezai Aydin, Dora Dalgic, Eda Doger, Alperen Efe Esmer, Yonca Evcimik, Esat Polat Güler, Arda Kalayci, Burak Kut, Ikra Külahlioglu, Asli Omag, Berat Efe Parlar, Iskender Paydas","Çinar, a boy who lives in Istanbul, dreams of entering a music contest. But the decision of his father to take the family back to their village spoils his plans. As Çinar and his super ...",6.0,397,,,"$1,728,998",,1.0,
tt8108034,Nota,Nota,2018,2018-10-05,Drama,145,India,"Telugu, Tamil",Anand Shankar,Shan Karuppusamy,King of the Hill,"Vijay Deverakonda, Nassar, Sathyaraj, M.S. Bhaskar, Yaashika Aanand, Mehreen Pirzada, Sanchana Natarajan, Priyadarshi, Amrutha, Aravind, Joy Badlani, Deal Bala, Brooklyn, Charles, Cholan",A bachelor who is unaware of the political world is appointed a Chief Minister when his corrupt father retires.,6.4,2347,,,"$34,142",,27.0,6.0
tt8108104,Happy Wedding,Happy Wedding,2018,2018-07-28,Drama,128,India,Telugu,Lakshman Karya,Lakshman Karya,Mango Music,"Sumanth Ashwin, Niharika Konidela, Annapoorna, Raja Chembolu, Indraja, Pavithra Lokesh, Madhumani, V.K. Naresh, Murli Sharma, Tulasi","A simpleton guy Anand and a modern girl Akshara fall in love and decide to get married. However, their lives turn upside down when Akshara's past walks back in her life, making her have second thoughts on their wedding day.",4.3,104,,,,,1.0,
tt8108164,Ek Ladki Ko Dekha Toh Aisa Laga,Ek Ladki Ko Dekha Toh Aisa Laga,2019,2019-02-01,"Comedy, Drama, Romance",120,India,Hindi,Shelly Chopra Dhar,"Shelly Chopra Dhar, Gazal Dhaliwal",Fox STAR Studios,"Sonam Kapoor, Anil Kapoor, Rajkummar Rao, Juhi Chawla, Abhishek Duhan, Regina Cassandra, Madhumalti Kapoor, Seema Bhargava, Brijendra Kala, Alka Badola Kaushal, Kanwaljit Singh, Akshay Oberoi, Sandeep Kapoor, Teddy Maurya, K.K. Shukla","The film tells the story of Sweety Chaudhary, a closeted lesbian, and her attempts to come out to her conservative and traditional family.",5.5,3591,,"$1,182,636","$3,531,837",,107.0,17.0
tt8108168,Golak Bugni Bank Te Batua,Golak Bugni Bank Te Batua,2018,2018-04-13,"Comedy, Drama",130,India,Punjabi,Ksshitij Chaudhary,"Rakesh Dhawan, Surmeet Maavi",J Studio,"Amrinder Gill, Simi Chahal, Harish Verma, B.N. Sharma, Aditi Sharma, Jaswinder Bhalla, Gurshabad Singh, Sukhwinder Raj, Gurmukh Ginni, Gagan Mehra, Anita Devgan, Rajesh Sharma, Pravina Bhagwat Deshpande, Satwinder Kaur, Simran Sehajpal","The story revolves around a young couple in love, who run away from the rivalry of their families. The drama begins when they book a hotel and demonetization news is announced by the Prime Minister.",7.1,512,,,"$281,795",,15.0,
tt8108196,Judgementall Hai Kya,Judgementall Hai Kya,2019,2019-07-26,"Comedy, Drama, Mystery",121,India,Hindi,Prakash Kovelamudi,Kanika Dhillon,Balaji Motion Pictures,"Kangana Ranaut, Rajkummar Rao, Amyra Dastur, Amrita Puri, Jimmy Sheirgill, Karan Ashar, Dev Barot, Lalit Behl, Hussain Dalal, Debtosh Darjee, Shubhankar Das, Kanika Dhillon, Viktorija Faith, Jay Gandhi, Allan Hopwood",Following the story of two quirky individuals whose lives pivot between reality and illusions.,6.0,4816,,,"$534,878",,217.0,18.0
tt8108198,Andhadhun,Andhadhun,2018,2018-10-05,"Crime, Thriller",139,India,"Hindi, English",Sriram Raghavan,"Arijit Biswas, Yogesh Chandekar",Matchbox Pictures,"Ayushmann Khurrana, Tabu, Radhika Apte, Anil Dhawan, Manav Vij, Ashwini Kalsekar, Chhaya Kadam, Zakir Hussain, Rashmi Agdekar, Abhishek Shukla, Mohini Kewalramani, Nikitasha Kapoor, Saumin Patel, Hera Sajid, Abhishek Anand","A series of mysterious events change the life of a blind pianist, who must now report a crime that he should technically know nothing of.",8.3,65800,"$4,500,000","$1,193,046","$62,475,342",,851.0,33.0
tt8108200,Sonchiriya,Sonchiriya,2019,2019-03-01,"Action, Crime, Drama",143,India,Hindi,Abhishek Chaubey,"Abhishek Chaubey, Sudip Sharma",MacGuffin Pictures,"Sushant Singh Rajput, Bhumi Pednekar, Manoj Bajpayee, Ranvir Shorey, Ashutosh Rana, Gagandev Riar, Mahesh Balraj, Jayesh Bhargava, Ram Naresh Diwakar, Solanki Diwakar, Vijay Kumar Dogra, Shreedhar Dubey, Harish Khanna, Suraj Naagar, Rahul Kumar Ranjan","Set in the Chambal valley, the film follows the story of a legion of dreaded, warring dacoits who once terrorized the Indian heartlands.",7.9,6644,,"$86,765","$135,413",,119.0,17.0
tt8108202,Stree,Stree,2018,2018-08-31,"Comedy, Horror",128,India,Hindi,Amar Kaushik,"Raj Nidimoru, Krishna D.K.",D2R Films,"Rajkummar Rao, Shraddha Kapoor, Pankaj Tripathi, Aparshakti Khurana, Abhishek Banerjee, Ram Kishan Dhakad, Atul Srivastava, Vijay Raaz, Aakash Dabhade, Nora Fatehi, Kriti Sanon, Flora Saini, Joy Badlani, Viren Basoya, Badri Chavan","In the small town of Chanderi, the menfolk live in fear of an evil spirit named ""Stree"" who abducts men in the night. Based on the urban legend of ""Nale Ba"" that went viral in Karnataka in the 1990s.",7.6,26473,,,"$22,075,730",,519.0,24.0
tt8108206,Saand Ki Aankh,Saand Ki Aankh,2019,2019-10-25,"Biography, Drama",146,India,Hindi,Tushar Hiranandani,"Balwinder Singh Janjua, Balwinder Singh Janjua",Reliance Entertainment,"Taapsee Pannu, Bhumi Pednekar, Prakash Jha, Viineet Kumar, Pawan Chopra, Pritha Bakshi, Sara Arjun, Himanshu Sharma, Shaad Randhawa, Navneet Srivastava, Dinesh Mohan, Nikhat Khan, Raunak Bhinder, Kavita Vaid, Vicky Kadian","Both over the age of 60, Chandro Tomar and Prakashi Tomar inspire other women in India when they demonstrate their expert sharpshooting skills.",7.8,3732,,,"$95,724",,143.0,14.0
tt8108208,Why Cheat India,Why Cheat India,2019,2019-01-18,"Crime, Drama",121,India,Hindi,Soumik Sen,Mishkka Shekhawat,Ellipsis Entertainment,"Emraan Hashmi, Shreya Dhanwanthary, Snighdadeep Chatterji, Shubham Somu Srivastava, Navneet Srivastava, Nanda Yadav, Ashmita Kaur Bakshi, Shibani Bedi, Elena Roxana Maria Fernandes, Sameeksha Gaur, Harshid Gupta, Durgesh Kumar, Manuj Sharma, Naval Shukla, Ravish Srivastava","The movie focuses on existing malpractices in country's education system, the whole concept of buying your way through education, jobs and earnings. Even with an evolving education system, ...",6.0,2224,,,"$5,926",,31.0,8.0
tt8108230,Il film Pokémon In ognuno di noi,Gekijouban Poketto monsutâ: Minna no Monogatari,2018,2018-07-13,"Animation, Action, Adventure",100,Japan,Japanese,Tetsuo Yajima,"Aya Takaha, Eiji Umehara",Oriental Light and Magic (OLM),"Sarah Natochenny, Haven Paschall, Eddy Lee, Kathryn Cahill, Erica Schroeder, Billy Bob Thompson, Michele Knotz, James Carter Cathcart, Lianne Marie Dobbs, Martha Harms, Laurie Hymes, Marc Thompson, Oliver Wyman, Alyson Leigh Rosenfeld, Bill Rogers","Ash meets five residents who come together to save the day when a series of threats endanger the annual Wind Festival and the entire population of their home, Fula City",6.3,1826,,"$789,170","$23,740,788",,17.0,10.0
tt8108268,The Tashkent Files,The Tashkent Files,2019,2019-04-12,"Drama, Mystery, Thriller",134,India,Hindi,Vivek Agnihotri,Vivek Agnihotri,AD Films,"Shweta Basu Prasad, Mithun Chakraborty, Naseeruddin Shah, Pankaj Tripathi, Vinay Pathak, Rajesh Sharma, Pallavi Joshi, Mandira Bedi, Prakash Belawadi, Vishwa Mohan Badola, Asif Basra, Prashantt Guptha, Achint Kaur, Ankur Rathee, Francisco Raymond","Revolves around the mysterious death of India's 2nd Prime Minister Shri Lal Bahadur Shastri and attempts to uncover if he had actually died a natural death, or, as alleged, was assassinated.",7.8,8167,,,"$71,369",,372.0,8.0
tt8108274,Tanhaji: The Unsung Warrior,Tanhaji: The Unsung Warrior,2020,2020-01-10,"Action, Biography, Drama",135,India,Hindi,Om Raut,"Prakash Kapadia, Om Raut",Ajay Devgn Ffilms,"Ajay Devgn, Saif Ali Khan, Sharad Kelkar, Kajol, Padmavati Rao, Shashank Shende, Neha Sharma, Vipul Gupta, Devdutta Nage, Ajinkya Deo, Kailash Waghmare, Luke Kenny, Yuri Suri, Aamir Yaseen, Nissar Khan","Tanhaji Malusare, a military chieftain in the army of the Maratha king Shivaji, leads the charge to capture the strategically important Kondhana fort guarded by the army of the fierce Rajput chieftain Udaybhan Rathod.",7.6,19532,"$21,500,000",,"$45,221,814",,886.0,31.0
tt8108278,Balam balam balam,Balam balam balam,2018,2018-04-05,Comedy,100,South Korea,Korean,Byeong-heon Lee,"Se-Young Bae, Kyu-sung Jang",,"Ha-kyun Shin, Ji-Hyo Song, El Lee, Joon Go, Young-nam Jang, Myung-Joon Kim, Sung-min Lee, Hyun-min Yang",A philandering cab driver makes a profound impression on his brother-in-law.,6.3,263,,,"$9,080,272",,,5.0
tt8109470,The Unfamiliar,The Unfamiliar,2020,2020-06-19,"Horror, Thriller",89,UK,English,Henk Pretorius,"Henk Pretorius, Jennifer Nicole Stang",Dark Matter Studios,"Jemima West, Christopher Dane, Rebecca Hanssen, Harry McMillan-Hunt, Rachel Lin, Tori Butler-Hart, Ben Lee, Guy Warren-Thomas, Beatrice Woolrych","A British Army doctor comes back from a war, thinking that she has PTSD only to discover that there is a more daunting malevolence at work making the life that she knew unfamiliar.",3.7,218,,,,,8.0,12.0
tt8110330,Dil Bechara,Dil Bechara,2020,2020-07-24,"Comedy, Drama, Romance",101,India,Hindi,Mukesh Chhabra,"Shashank Khaitan, Suprotim Sengupta",Fox STAR Studios,"Sushant Singh Rajput, Sanjana Sanghi, Sahil Vaid, Saswata Chatterjee, Swastika Mukherjee, Sunit Tandon, Saif Ali Khan, Michael Muthu, Rajie Vijay Sarathi, Subbalakshmi, Franaita Jijana, Durgesh Kumar, Salone Mehta, Anandita Sarkar, Nimisha Dean","The emotional journey of two hopelessly in love youngsters, a young girl, Kizie, suffering from cancer, and a boy, Manny, whom she meets at a support group.",8.8,101686,,,"$42,248",,7639.0,30.0
tt8110640,All'ombra della luna,In the Shadow of the Moon,2019,2019-09-27,"Crime, Mystery, Sci-Fi",115,"USA, Canada",English,Jim Mickle,"Gregory Weidman, Geoffrey Tock",42,"Boyd Holbrook, Cleopatra Coleman, Bokeem Woodbine, Michael C. Hall, Rudi Dharmalingam, Al Maini, Quincy Kirkwood, Sarah Dugdale, Rachel Keller, Ryan Allen, Tony Nappo, Philippa Domville, Tony Craig, Gabrielle Graham, Julia Knope",A Philadelphia police officer struggles with a lifelong obsession to track down a mysterious serial killer whose crimes defy explanation.,6.2,36941,,,,48.0,505.0,71.0
